"prob1","prob2","distance"
0.0224336233799545,0.101289230375183,1.17923829770649
0.0238181301130874,0.108564640783528,1.31408171936577
0.0242115321110843,0.1109845483717,1.44214324931383
0.0271210552435948,0.0989187841374094,1.15444553836625
0.0322008288391296,0.102401414328902,1.21962835636571
0.0310360014160573,0.0951034159341857,1.18638383306794
0.0288629801954661,0.102082567725971,1.15862393263996
0.0278900797693667,0.0910227485981885,1.00624234580705
0.0289138434378817,0.0832716526331745,1.1366490611626
0.0278235151944949,0.0713024680612959,1.08802717052325
0.02730599240345,0.0669813211671909,1.02184068762
0.0269613230363455,0.0685272951128373,0.979862192364711
0.023415993838893,0.0596804332940141,1.02124768032177
0.0227191037852844,0.0583120472344806,1.11774435890572
0.0237454799787006,0.0593905859003136,1.14595426135493
0.026460255763006,0.0502752347874059,1.08254586354108
0.025977086448413,0.0470236180336752,1.07848721867036
0.0254270299204384,0.0518670541693,1.18182203876362
0.0250575524322748,0.0456268863843136,1.1231612967906
0.0206565395358896,0.0536592490676185,1.03003460353325
0.0196109874091207,0.0554941172368201,1.25831954111359
0.0202298386057584,0.0578239583757504,1.1036816748501
0.020860232529251,0.049130248649293,1.19397562358693
0.0237192903571089,0.0453102932889547,1.24310693262077
0.0204401679520713,0.0428765356442883,1.21743819786569
0.0203831988294409,0.0405869057888355,1.24870821795622
0.0192365279101111,0.0412936638744576,1.12161597964835
0.0202996345713247,0.0452936344103525,1.17335468129558
0.0217856781695777,0.0510001134278915,1.13604734295794
0.0227133112553263,0.0490393339121987,1.18750636069202
0.0248090535328916,0.052893247185228,1.06943255219704
0.0257662793141444,0.0626358492431717,1.07468338530739
0.0234752424648994,0.0666862073329769,1.20206220737489
0.0258735279619607,0.0672412721905054,1.11116069169566
0.0220325557506095,0.0682160594057769,1.08652803148804
0.0182481564744178,0.0649200819387179,1.25469053345006
0.0166443530167112,0.0730808126257283,1.26362477409053
0.0148270048814016,0.0745915461285778,1.37860011822971
0.0158333548964978,0.0831411694726691,1.20894354268999
0.0168348132162215,0.0827502076370556,1.21691653555176
0.0162477780396502,0.0756277997207027,1.30955161688195
0.018616611879579,0.0760819857411422,1.2273135424677
0.0190581357114832,0.0758573176363962,1.14782235880906
0.0205664151049714,0.0679118445057757,1.10924975979521
0.0197824610892885,0.0887894055649434,1.23419650514371
0.0218411272135077,0.0761052834353718,1.08199745406555
0.0204045780880184,0.080840721208489,1.23426576993338
0.0204553250852648,0.0811741077378775,1.18203625899462
0.0228941819648063,0.077093686373603,1.23123649927775
0.0246674008398793,0.0727285531438007,1.0675258064904
0.0260379086798995,0.0594922661068512,1.08679951793785
0.0226467908908995,0.0726142520067724,1.20805604588585
0.0224309632044141,0.0699259967784737,1.16689945062457
0.0242391266470392,0.0774144689995825,0.989662621785033
0.0200483684775129,0.0741835605168962,1.23991842000943
0.0212024855511948,0.0783059178740324,1.17644784912814
0.0190779194963191,0.0756141172402935,1.22098309700909
0.0202508826257717,0.0753191723078504,1.21147326789828
0.0252682945485384,0.0632337709951218,1.10265019670584
0.0258817389458982,0.0594947012615186,1.10301360599274
0.0267734901512003,0.0534521310991242,1.06327840609925
0.0255672296938508,0.0640050384288997,1.00852911978389
0.0263353461644507,0.0555371809335528,1.05648529922707
0.0233469571366452,0.0488611359790861,1.03074724855078
0.0230822493367968,0.0602682585331038,1.25349459633208
0.0243729886131909,0.0658207209742061,1.14226205618067
0.0265499453910746,0.0678079413413428,1.04934055601979
0.0243816865317765,0.0658563657090949,1.20870851263161
0.0303154891791776,0.0867530169565806,1.07181627286322
0.0279499043757032,0.0830533199771436,1.10751061558137
0.0290546040571017,0.0908247490903925,1.0479027863443
0.0298056559696647,0.0999049321925748,1.21554900146759
0.0307601013722523,0.096552835342177,1.21186290148083
0.0297328050437522,0.0899685100364767,1.10582974015633
0.0289191982902395,0.074269605480119,1.05069943695652
0.0278868459050657,0.0794032405144709,1.07676151004538
0.0303420666777491,0.084870005942138,1.12744647191445
0.0287969145174703,0.0948559895025429,1.13888495243614
0.0284754659984586,0.0947898963038986,1.13486730804464
0.0257803632447448,0.1013029693855,1.25156749147045
0.0249482619216363,0.103232655763694,1.23437205595599
0.0250914501344678,0.116795477152747,1.35605940393082
0.0213087860708648,0.132799236519691,1.54327820426199
0.0223986470702239,0.114652075148042,1.37023098909502
0.0203777804622816,0.139350524515887,1.57159335980942
0.0217669113566492,0.14681052314661,1.66117081595207
0.0215261439206108,0.149384439790591,1.61704060782162
0.0230332797540856,0.130617267292619,1.54906596078985
0.0228327841607681,0.125241274602259,1.45020702176155
0.0240011705477468,0.113230825453249,1.34297340196438
0.0261851119904067,0.100310939643421,1.30888227929409
0.0314692552615193,0.112728107890027,1.31670633390049
0.0352790903769145,0.11246291032561,1.1963425179631
0.0377651763709494,0.120327534646786,1.34274456563961
0.0374122761528318,0.132560562380573,1.4456055274743
0.0412320011821223,0.132764811810519,1.43390933439549
0.0468645104883972,0.1304305794483,1.35894844882666
0.0459013053131017,0.137007701691917,1.42247992090152
0.0439641532915307,0.139113177689737,1.49332414516339
0.0495899889111043,0.138461576461012,1.50643963582497
0.0518651287556172,0.143224839053075,1.56371848288583
0.0458141236223954,0.157241056979638,1.69210270604514
0.0470326371768476,0.133956382168014,1.41059065776569
0.0473571468570521,0.146297561581765,1.60627443693534
0.044963205279261,0.143904689521723,1.5153411533664
0.0457602933504493,0.152796246927308,1.68877422451253
0.0421953689825364,0.173603796898555,1.85750462115846
0.0423056592230378,0.155086139483448,1.6489449777529
0.0416571776010029,0.145800116548028,1.53267845672749
0.043235260030762,0.171883285268104,1.77627024743568
0.0389786266640026,0.181712172446736,1.92522789359618
0.0440361889084481,0.18253128420729,1.99589847855189
0.0457493510746129,0.166922455820089,1.85349829096528
0.0528757193467877,0.148415616687256,1.55877978136592
0.0627797400861226,0.140838466588656,1.58268160048323
0.0603487980650527,0.140405067346665,1.55661602140272
0.0557015783086671,0.137914759062623,1.51854023705403
0.0505687232484399,0.142857282079519,1.54430326150387
0.0575615625564944,0.131335952633708,1.46887003447185
0.0573894847097043,0.141400346972507,1.57054352648317
0.0643725178879646,0.130270244281984,1.51989677866206
0.0623590380560046,0.130654333290174,1.46692099963458
0.057864879769966,0.133611562317235,1.47754523522432
0.0602588705690152,0.127002165137959,1.4078327928722
0.0581631643482868,0.135486670487715,1.49446430815887
0.0490082233513988,0.13568916957555,1.50186505822586
0.0514978742519831,0.134342175978904,1.43311480658577
0.0519291020495144,0.140093827612686,1.48475998314179
0.0474413224222386,0.130279272457281,1.41842302832627
0.0422143144412832,0.143442295097347,1.46077457699671
0.0426740030166246,0.142811853887488,1.46765002927112
0.0385311683134431,0.14054306466089,1.52517144553873
0.037792604613178,0.120477831512095,1.33001109590008
0.0365617027925473,0.124958628658153,1.37107341826372
0.036358724195197,0.130498977956118,1.38696464418292
0.0318836240732117,0.122173807098961,1.35458919196702
0.0355933948300524,0.138479331085518,1.46269044800775
0.0415085722786727,0.137060698717465,1.42674082350985
0.0393066892879241,0.131072049048589,1.42494985377956
0.0339678422503642,0.14251025312222,1.47446075363916
0.0344580343872602,0.140007588453302,1.49769840277565
0.0406001578860109,0.119130285745869,1.32387898603277
0.0326493692629754,0.137380902010087,1.46185534322593
0.029117744198556,0.13738134740679,1.42985286148107
0.0267187376231818,0.131590172751526,1.46296296507239
0.0228228379127216,0.117255426233202,1.33534098601997
0.0255812649351891,0.111185635711568,1.21373097872765
0.0230488785195348,0.120970686108387,1.38079802658036
0.02043522040632,0.122388434899929,1.37262356651216
0.0221280716854814,0.126611689497518,1.36681001662419
0.0216606946484931,0.124157377437314,1.43857997863657
0.0242705415473576,0.113065902786111,1.40439564591781
0.0274837900218131,0.13296969277776,1.48724546559754
0.0300648415960646,0.153533177210072,1.59377530517432
0.0249947899602875,0.174957084189464,1.84015386995387
0.023442458559067,0.176648694224565,1.94856030804735
0.0219938176367772,0.174979499303225,1.91728204880634
0.0233123586464194,0.164976658920585,1.75646478257622
0.0253985646361374,0.150961767714294,1.65274379080338
0.0280168268258606,0.154840131971437,1.63045947782798
0.0293523824364969,0.135049979296866,1.50623673912213
0.0287977737128688,0.133096515059165,1.42429145147531
0.0311442006398598,0.140349254778549,1.48869398060051
0.0317152429994383,0.137456844462644,1.4378526476407
0.0310742483549669,0.117941761874013,1.29291610443307
0.0260649880419276,0.10740747295291,1.2333564747726
0.0263512501332594,0.119227796414538,1.40385872543239
0.0237487769631325,0.133104217383587,1.42888014261987
0.0232343982188268,0.131085912140451,1.48951362770164
0.0220870304579675,0.135099490062597,1.52772732737384
0.0200236729667353,0.13330786940394,1.49156295690648
0.0213212896122855,0.13622602427417,1.50390718917531
0.0219257069540365,0.144511521693268,1.65300725871941
0.0221062303767044,0.135519136405962,1.57202188543585
0.0188312565938549,0.123588769243842,1.63500641336198
0.01863647738156,0.111328755077501,1.29033559395332
0.0215938371667474,0.11065916121121,1.41328917878049
0.0195363828411032,0.129008354457382,1.48933494386724
0.0193695508566966,0.137705764682222,1.57992320889973
0.0176697640209781,0.140504510248387,1.62508281422247
0.0186400100371816,0.13329879024781,1.62497160051935
0.0189311223781148,0.111375222688623,1.60420069787323
0.0219597496380729,0.120765813631818,1.4223027586253
0.0182436183278579,0.13688712043266,1.5578965738694
0.0162430567001386,0.139809419239521,1.68385140331998
0.0170215464311041,0.1364310732136,1.59618401576089
0.0159164131972185,0.13516876630103,1.6327824594563
0.0151261523935564,0.131152666209508,1.65158117117913
0.0152835962016822,0.145058175936283,1.61466883462044
0.0162533993489162,0.120567777945739,1.5084968274745
0.0156288652083897,0.113816994725846,1.4828283073274
0.0138482897512764,0.110965591620394,1.39549386136079
0.015644993675476,0.101815986560776,1.4077910722321
0.0161831689572761,0.0877653748553456,1.28603521595799
0.016742127518965,0.0819262282629261,1.22366208474568
0.0190566415882203,0.0673890291018754,1.24194170916689
0.0175609442856408,0.0691779439113387,1.22899172684501
0.0192873375125085,0.0652359131798719,1.06963592093027
0.0187611736919349,0.0611992432896451,1.10048349895835
0.0190376015589565,0.0627789661497939,1.22374726149042
0.0193959149514533,0.0615010792357492,1.21881984393473
0.0182138606152814,0.0614395253482641,1.06583380490057
0.0195249734445429,0.0470351644357033,1.09308546841997
0.0179606601794771,0.044304211596649,1.17649359873447
0.0178473954284017,0.0528733499221425,1.11756969567929
0.0203908971331393,0.0551584525710075,1.27602746407656
0.0195268950045086,0.0628517055254065,1.17237564639784
0.0200999372613003,0.0566556828384586,1.20625374373471
0.0187033787751414,0.0609023381853869,1.23451602678327
0.0177555193870962,0.0694236619072426,1.25592751504052
0.0197411821322004,0.0725087872167599,1.21312663593449
0.022338595727984,0.0824260225909,1.23503901925341
0.0236626911435432,0.0888837116009463,1.17586193073693
0.0204742877527176,0.0871655783127775,1.24358040688104
0.0204113099536208,0.083453729982231,1.18778331188527
0.0204520705553664,0.0858563763468504,1.08428886811341
0.0217981854868656,0.0843352064690878,1.10482170743889
0.0199174636947806,0.0932067204526795,1.37487806507244
0.0173351658245035,0.0810281349641033,1.18971597082489
0.0159880985633754,0.0927209712355921,1.23791362572897
0.014918804872521,0.10408135414265,1.28818388670469
0.0154024326963867,0.101991029959058,1.51995415134515
0.0154603685657224,0.103719513807887,1.4412248350247
0.0150761009248922,0.0957089376530357,1.27567463684798
0.0165073709816748,0.0853133690516137,1.30120278342021
0.0173370925514642,0.0818965164453371,1.14588413966009
0.0162960717574131,0.0734342867059631,1.32797236843518
0.0153151603149197,0.0671098432946102,1.32135076425273
0.0141513791999457,0.0684649428615571,1.39559156743789
0.0141930901561111,0.0622481553827483,1.26784932042415
0.0146943717602222,0.0712542881946069,1.28127038384763
0.0162079292287317,0.0709894915573139,1.28701273600509
0.0166695877436506,0.0834250894980045,1.21524413152924
0.0174782228078134,0.0838087040326273,1.23905406231696
0.0167899171775594,0.0925021073598906,1.33350676786525
0.0142823592427167,0.0934175954636629,1.29129003722146
0.0121477916370288,0.0902465339875776,1.26017957081732
0.0103118545476972,0.087307812319079,1.49842436053998
0.011912411865156,0.0878663225347732,1.4997613389426
0.0142980598497262,0.076709918868699,1.37614217477093
0.0170036137519489,0.0764993483852203,1.22049362524534
0.0181171605521161,0.0674142467323281,1.12985812307639
0.0175494978209547,0.0711096190216172,1.32691576426096
0.0199538088301964,0.0688859694304214,1.31380711978102
0.0199382600020552,0.0754794329682315,1.16459791756786
0.0170784142535782,0.0837976064033782,1.20698818631067
0.0174101018328252,0.0802543489352185,1.2454052474257
0.0162157659847823,0.0751348394438846,1.18690606950826
0.0171962945345926,0.0774926508574107,1.12641449596408
0.0161025125644692,0.0704596163718447,1.25636401404615
0.018411190575881,0.0713293936627225,1.10597763039222
0.0162249675889266,0.072996350538178,1.26219833212212
0.0159076860611543,0.0749687829479999,1.16996315826152
0.0149082391988645,0.0712381884544063,1.21608947088606
0.0145727202919221,0.0642459676345524,1.24631157511957
0.0180874246102428,0.0677605625801671,1.15176519427703
0.0191522960636603,0.0665775470201759,1.13435553817922
0.0190813717646301,0.0697374456151894,1.19753101681381
0.0169096033740017,0.0593674567277425,1.11297053139989
0.0151767368185665,0.058484602895112,1.24885301774735
0.013816162582957,0.0560739219825851,1.45507773180593
0.013602879795488,0.0566173933289113,1.17196751085824
0.015706444109225,0.0644836173593014,1.30567907108413
0.0151418262184746,0.0583340608999433,1.26151708570962
0.013501019226637,0.0732769255702812,1.64706334767722
0.0152197330581406,0.0760369856082681,1.31187371114946
0.0163683210474952,0.0811935544173199,1.27831424452473
0.0173504229703417,0.0806502597360971,1.03054600080154
0.0176914554525463,0.0973726555214114,1.23045879783425
0.0174620856807037,0.0880677892712858,1.30498726827748
0.0201424738818919,0.0768028397506884,1.01742877737208
0.0199453097213245,0.07640286417871,1.08410264490578
0.0239487226101235,0.0797649739870249,1.12477364573822
0.0225075848216399,0.0738407287177205,1.15543486068053
0.0233931169214192,0.0811310449729787,1.14145726123171
0.0255599285184632,0.0744216242876975,1.17081326945806
0.0254594534827919,0.0602994022626452,1.10882860598501
0.0267422726330108,0.0652964925530252,1.19771341456803
0.0283938476053411,0.057266179793456,1.23208254987575
0.0248176797160062,0.0638993284323274,1.13332657587592
0.0250647053876947,0.0666185088763122,1.12324276653565
0.0238778048712898,0.0612748369350463,1.06337307567033
0.02284829900363,0.052248864057156,1.12484556673388
0.025612953578792,0.0516333843749507,1.15285784076211
0.0262066210422331,0.0600065874464177,1.2345181970568
0.0232630768056823,0.0510122025374582,1.28384476943879
0.0277859323239062,0.0496758008443442,1.30749437702228
0.0324656361880661,0.0456433370269214,1.13376176607963
0.0327967787691094,0.044130490256582,0.95078601302264
0.0362503282931004,0.0493510115835357,0.982461639347993
0.0333826675992235,0.0485334898147341,1.09773234137718
0.0359597510130756,0.0376223655525853,1.18452727499042
0.0365631802602657,0.0328535220358152,1.15607493356665
0.0389616763773796,0.0355752009162285,1.09255613351871
0.0417459630594812,0.0323293760072003,1.17010851648955
0.0438380733883424,0.0280005341827168,1.4226658253137
0.0500985281409299,0.0298879850074592,1.34063827543362
0.0455679803247737,0.0308649174123641,1.28658023798769
0.044158390064655,0.0260219718311297,1.38867341072076
0.0425098707318894,0.0240033482985505,1.42235730202077
0.045745890421138,0.0217979166305455,1.90103121005919
0.050809534545598,0.0238044878258116,1.50679637480012
0.0514584175791769,0.0200861085793651,1.4172645483462
0.0593739539641327,0.019767722841552,1.47304071292088
0.0580755625272179,0.0188327808167094,1.59958717200932
0.0568629180084174,0.0188072878170524,1.5689698077799
0.0576598290006861,0.0160723638152877,1.67943308227585
0.0512048722969878,0.0160417399254843,1.6639460644532
0.0472295259743803,0.0187076669190455,1.49990777912789
0.0592963488347486,0.0205679001043181,1.60963797132764
0.0574083179215538,0.0179754243680432,1.7728146538049
0.0515979568465198,0.0195399098963105,1.52197056594966
0.0453322107268979,0.0209952445289772,1.58148074939107
0.0517401367672356,0.0215178300768788,1.4789162074645
0.0551994249909123,0.019957846818154,1.69084345094341
0.0545302144394403,0.0181267236345625,1.53668503670302
0.05415681307851,0.0194803465939718,1.46312426339359
0.0600659150949657,0.0173628326185852,1.84997505848291
0.0544685879641082,0.0188598970662347,1.5915876913096
0.0429682091214459,0.017158086344085,1.82376165951015
0.0490376197696683,0.0169741756002272,1.62988556436456
0.0429023494098451,0.0208146257601661,1.45155452045769
0.0446727809679262,0.0195348334504491,1.41040061520213
0.0433077483225816,0.0197814870218735,1.38388707755014
0.0383417240760703,0.0222956043049498,1.37770079336489
0.0405261309780712,0.0209300481814835,1.59622976565067
0.0393752283343539,0.0218252413325252,1.4249970364489
0.0398254125541723,0.0245898558335768,1.42820494601585
0.0429336102014827,0.0278022938034386,1.26350939801478
0.0477246020731672,0.0254617680390698,1.34596032951625
0.0561925717790287,0.0241537180803544,1.41552870131214
0.0554338780029905,0.0266587300719579,1.38072974870874
0.0623762873972212,0.0260858683619489,1.44354047329084
0.0662175007259129,0.0248018091197142,1.52780950316983
0.0537214807412221,0.024998750263045,1.37424553555131
0.0476983168881391,0.0272242863648172,1.31286134798107
0.0462822683467468,0.0281129424469842,1.31688853691375
0.0479665314904437,0.0241315805295217,1.31900378955009
0.0478998488815479,0.0202684211572756,1.51272283062111
0.0459429709514621,0.019358657992298,1.60527113697336
0.0453141300226014,0.0195708691064333,1.59809832886117
0.0476882146054511,0.0228607195375816,1.36090359536389
0.0496053986587126,0.0188686714196628,1.58708726595091
0.0590087748876137,0.019158725277957,1.59482379209276
0.0636957052694781,0.018376486692675,1.73198591636249
0.0618876065932138,0.0176949376916511,1.76199289720089
0.0606868719798159,0.0184383309621128,1.61121939583407
0.0656557615715177,0.0176891288290693,1.63671433477386
0.0615455283766201,0.0168228421320806,1.78800563073202
0.0600283630053025,0.0174668097548486,1.72466073070034
0.0646899913278237,0.0171193802916466,1.74887798536072
0.0552441561262614,0.0173835309232226,1.54435702899372
0.0537830823329654,0.0206902477683447,1.42792859201886
0.0569511038835628,0.0204807185328318,1.63016580118293
0.0553860426959482,0.0197403675277235,1.56907638723163
0.0501552850256832,0.0221403142475203,1.39313644576608
0.0476798358537174,0.0241183824157678,1.50172542551588
0.0556831602011687,0.029506619234269,1.39162520313182
0.0561202488830357,0.0289856188837469,1.35625663643723
0.0618292288341422,0.0252003985025267,1.40679825664003
0.0488263101303566,0.0230419687938333,1.54964188670173
0.0486238865987119,0.0263831157703221,1.52476475277695
0.0543868330091185,0.0295362418262115,1.26337522292444
0.0529471168378883,0.0324347805119434,1.28629744967104
0.0759860524437254,0.0304886727536162,1.32245907416097
0.078207558355864,0.0254224045826311,1.4291743965195
0.0891876899182891,0.0292908630997084,1.50233640651603
0.0879220977508615,0.0298055718285979,1.54417091284437
0.0878879982393831,0.0251314583617631,1.65134654142404
0.0894268610817767,0.0230422880186087,1.67583747367481
0.0798766616820324,0.0185812211394391,1.70489423355976
0.0700192652064479,0.0161830568120677,1.64476499926507
0.0755979754455588,0.0140139694695338,1.89539937001466
0.0588985136729724,0.0129649374830918,1.90224390263931
0.079016086989409,0.158738829142359,1.88210451319124
0.134748750060011,0.042102633096462,1.86576601684715
0.131460347871866,0.0425744824125588,1.86900738700733
0.12694763499485,0.0425924348544929,1.84363437542475
0.133409562599236,0.0402075403893513,1.94700310866298
0.132947227973217,0.0496253549821154,1.78741297782121
0.138171082844035,0.0429433464808005,1.96849821669294
0.130183079473784,0.042870376646162,1.85609614340706
0.131220692659047,0.0441408858530834,1.8065363167651
0.125957409020235,0.0431863199903386,1.76342776297154
0.127320596376072,0.0442822798732792,1.86064425077987
0.125455825801934,0.0427658543901764,1.77303861854535
0.116054431517532,0.0498254785540131,1.6249890296454
0.128624036434967,0.0499896527962794,1.85528761118574
0.13455144109677,0.0604985566062086,1.78146174865072
0.132941781243455,0.0673491950751773,1.8053723097153
0.134380343674768,0.0686580515751374,1.86095343621369
0.122171838634022,0.0722242562700844,1.65890771665675
0.127888149888763,0.0739043985712428,1.77880905053407
0.138262443830401,0.0615636115798433,1.83302015109911
0.133122791696282,0.0659328340772563,1.78619468904934
0.138048076928755,0.0676469123035972,1.85107833490078
0.142853523473516,0.0668619451386296,1.88587154815055
0.145832967782791,0.075140249914451,1.91812025047792
0.134123573865883,0.0707083443912325,1.81117030179564
0.122243291958399,0.0789833961919629,1.72902481978148
0.112955381054413,0.0798896393954326,1.66544427643198
0.11216991996365,0.0780172182287382,1.57843091483734
0.109393974521359,0.089758155814947,1.63822091919227
0.111348242461468,0.0817438534016156,1.5878462502258
0.0995675046830679,0.0764030778004483,1.51908031613302
0.11057210270653,0.0807493108972413,1.53290296230043
0.112558493160355,0.0928239597302741,1.66840694109252
0.107009576225824,0.103976632151995,1.68454402782211
0.106160776809471,0.0914817112999984,1.64289601430132
0.110367030472036,0.088179323999578,1.68168094246896
0.124485909180952,0.0767089428371603,1.71182074300594
0.121744454903499,0.0856827458432181,1.70981515248516
0.111421664131814,0.0864651083859344,1.6100641774644
0.110692909145415,0.0948603654141135,1.61544887936604
0.110144070831894,0.0862811393156164,1.62645010954813
0.106024718493727,0.084797427781487,1.59527751314916
0.101733163609842,0.0976041824832684,1.55410129460829
0.0915899110582967,0.0910011728623618,1.40348387643393
0.0848623843279598,0.101956635610619,1.4027982247702
0.0904097913049322,0.0996903129776036,1.53186424379266
0.0925107332935336,0.105620819893183,1.55714799472018
0.0959251907392016,0.111642414152563,1.62921436404808
0.0920771368214337,0.116691128459947,1.61216798194301
0.0930431029517352,0.132162755060437,1.72389553261295
0.091824594311028,0.119262725199738,1.59441783327725
0.108559923463746,0.123899749473448,1.83565530845609
0.10933057575502,0.119825064089371,1.85177884942822
0.107437819186169,0.102651256955961,1.70083298042412
0.111214097178792,0.101995318688702,1.68695743448675
0.105138412983934,0.104552029054083,1.62623529421476
0.0974030581605193,0.0978140284152205,1.53754870411955
0.0929695327920231,0.119477799493066,1.66570108541963
0.11035483779733,0.118420724996879,1.78730095050403
0.112059146422678,0.123002496803168,1.87632229692661
0.0994772280558561,0.110512388771978,1.63385608148168
0.103257298785202,0.113162195291486,1.71604276981549
0.110212835731195,0.127715427249464,1.85091066962653
0.109423809301503,0.112683997997418,1.7925465218945
0.102075603013506,0.119359864471158,1.6742318347638
0.103845841476713,0.110718928144144,1.6854683109995
0.10652950526767,0.0986890677420906,1.64457267634347
0.0991655041067587,0.0955735801012115,1.50378155219992
0.107688952211346,0.105285525025928,1.71472501913984
0.105758962691724,0.101776307066868,1.67872534473152
0.129358321309634,0.0864077730234736,1.8258361308063
0.1329032896671,0.0839169897885413,1.90052195416044
0.138055953340971,0.0850020839421125,1.90164237253648
0.13720305442767,0.0838237731184502,1.91269835453939
0.124730997026943,0.0802848410953101,1.74397420746382
0.120403411224428,0.0824451356573395,1.72548684316594
0.102429422402336,0.0844889324897956,1.55574460233009
0.108192433133583,0.0657969526242646,1.5505917953636
0.0978321334245562,0.0694159119579642,1.44716119875038
0.0874029910118748,0.0715173513294393,1.32339692586722
0.0797763193670101,0.0798601478649728,1.26022556340671
0.0741654500896305,0.0788363878021128,1.25112273518031
0.0645842244797467,0.0699779886350095,1.17626997950118
0.0764301883412591,0.0731842898124966,1.2337281336823
0.0786737017473381,0.0643486935019106,1.20346441538116
0.089444727509663,0.0799471277176547,1.33669371644944
0.0861412740052202,0.0813207042142929,1.38806350122666
0.0863693827464971,0.080422836224492,1.37600455175415
0.0884040599493007,0.0956444035006329,1.41971394081396
0.0758163126441827,0.118882071382047,1.491101479403
0.0741436541156577,0.123349797911334,1.48210447350047
0.0834754518335378,0.123843662347076,1.56205151353726
0.0761393416544055,0.135675466061506,1.64584080804956
0.0770421705282146,0.130376638940964,1.57793169146289
0.0793718609279752,0.123142583728222,1.58476953956486
0.0784196814396241,0.128873990710533,1.5591674662746
0.0767986118068716,0.101324448469119,1.34120163342205
0.0688522249804205,0.109107652692651,1.4388150132779
0.0729666478434539,0.107560679228281,1.32229299909112
0.0747955041771013,0.0993290603834214,1.33554997838717
0.0693108776897524,0.100755608177143,1.30442448442702
0.0697777569168429,0.100169084414056,1.32122416161211
0.0622233809998319,0.0827575093070398,1.22463371445786
0.066309806276212,0.077572867865157,1.18745507852427
0.0626038961538583,0.0852338875090119,1.15109524924647
0.0726226222378133,0.0885924157795756,1.28335114303881
0.0764127854773307,0.086849097530664,1.25602361162393
0.0674313384582336,0.0765714943206256,1.17396231647924
0.0588346022509442,0.0696313295285703,1.11270523818605
0.0669512193234274,0.0730744549827934,1.25473751436608
0.0710149285045899,0.0635792789927866,1.21971261973448
0.0739522086561443,0.0671103530731718,1.19840232497937
0.0668109494948876,0.0775657435870604,1.26581007573952
0.0667162691382434,0.0766706139319251,1.134531005729
0.075055270218837,0.0810362102451557,1.22165615482249
0.0870771373915901,0.0724146336014549,1.25182005687432
0.0744525120662666,0.0701787488621946,1.21441467335319
0.070859617239498,0.0694635074769483,1.18052086491402
0.0832891099952917,0.0786624075126154,1.3313105156843
0.0819462334096902,0.0769404892786516,1.38136867417701
0.0808198037893869,0.084306211828578,1.29830973447397
0.0814954962557105,0.0958372063179842,1.38017103850566
0.0789391298253648,0.0895718865686747,1.32017656805718
0.0955047564476175,0.0905175322307418,1.53989186721359
0.0980598362145519,0.091624915520253,1.50796109177062
0.102966090797335,0.0855751629738415,1.54099048750424
0.0976773284868383,0.0924459259498057,1.49607697891012
0.103031296603856,0.0968109064812148,1.52654568436428
0.0936781456240375,0.100629925391278,1.46797145517336
0.0969180187468999,0.0986536035306687,1.53512869287007
0.104318518067743,0.101284421864441,1.63555509303161
0.10495678112969,0.110147708215149,1.70621674664591
0.100205656362555,0.111326357788106,1.6857318336881
0.0851083769334163,0.101518955596208,1.42317343396528
0.0751070488222232,0.101313841336754,1.34853840032333
